Mandal,Date,Rain (mm),Min Temp,Max Temp,Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),SO2,Nox,PM 10,NH3,PM 2.5,Petrol Vehicle,Diesel Vehicle,Electric Vehicle,1-3 seater,4-7 seater,8-20 seater,20+ seater,AQI
Bheempoor,08-11-2022,0.543909979,14.34855828,,42.64727636,97.44616783,0.07562106,4.579890611,10.96418865,29.55070143,63.04676303,41.3062229,20.74310609,-33.84341047,-10.15107665,-0.035262258,-40.61739114,1.158680408,0.002144622,0.06701974,
Bheempoor,09-11-2022,0.545181093,12.97447812,,37.57758327,97.18952979,0.075622519,4.093008429,10.96471524,29.55318961,63.05591202,41.30618898,20.74313214,-11.50526567,-7.396102565,0.215154985,-17.60784553,5.160739903,0.252362052,0.067019973,
Bheempoor,10-11-2022,0.546279038,12.10000248,,36.80357574,97.30850191,0.075623355,3.300158606,10.96478332,29.55603517,63.06507659,41.30772486,20.74320799,-41.38055202,-8.365429161,-0.034633273,-47.20429656,4.913042294,0.252510229,0.067020157,
Bheempoor,11-11-2022,0.547191248,11.5757707,,36.81504703,97.42622751,0.075624242,4.509159085,10.9647725,29.55981608,63.07451784,41.31074676,20.74333472,-44.91102123,-8.30766089,0.215940454,-49.1149193,4.916874104,0.002700274,0.067020267,
Bheempoor,12-11-2022,0.548082432,12.97685391,,37.98574255,95.61192762,0.075624494,4.047296745,10.96464242,29.5636009,63.08417763,41.31518193,20.74399029,-16.3707185,-6.984791106,-0.033226912,-19.26687599,6.170791071,0.002848692,0.067020276,
Bheempoor,13-11-2022,0.548641303,14.75250812,,45.0461613,92.09639585,0.075625006,3.592856117,10.96446079,29.56669619,63.0936291,41.32091144,20.74531626,-38.22770143,-7.160724871,-0.28236562,-37.93232952,4.42568786,0.003043697,0.067020209,
Bheempoor,14-11-2022,1.077454443,15.70292474,,50.01867229,99.93992502,0.075625164,3.361724852,10.9642952,29.56948225,63.10294989,41.32639504,20.74677188,-50.6103697,-5.849771198,-0.281519503,-46.7164734,3.681387909,0.003211984,0.067020002,
Bheempoor,15-11-2022,0.655480506,15.47825576,,47.96194604,99.29907976,0.075625433,4.798556627,10.96356515,29.57182036,63.11081382,41.33108255,20.74873812,-36.1887995,-6.066924146,-0.2810366,-32.43935021,4.186492502,0.253394111,0.067019952,
Bheempoor,16-11-2022,0.55021637,15.37864224,,45.0052493,99.92452063,0.075625593,4.805155325,10.96278031,29.57397643,63.11861319,41.33481498,20.75132114,-14.94199253,-7.320381277,-0.280157104,-10.28076395,3.191113476,0.253548327,0.067019885,
Bheempoor,17-11-2022,1.226817346,15.35388035,,43.58819675,100.116641,0.075625174,2.966105027,10.96151001,29.57574364,63.12355424,41.3383584,20.75296573,-33.13760904,-8.10883689,-0.529245278,-26.1367343,0.695125901,0.003637757,0.067019968,
Bheempoor,18-11-2022,0.55149399,15.45386146,,47.93439055,100.2766191,0.075625001,3.733998045,10.96010912,29.57717358,63.1268667,41.3419553,20.75519486,-51.32182572,-6.165437321,-0.52818419,-42.2083184,1.698135617,0.003785095,0.067020098,
Bheempoor,19-11-2022,0.552086063,16.7790262,,47.92613433,101.640911,0.075624548,2.924429616,10.95854102,29.57835525,63.13212932,41.34467366,20.75818503,-26.74695479,-6.469273363,-0.276891037,-19.06961435,4.700496761,0.00401006,0.067020229,
Bheempoor,20-11-2022,0.55284651,18.00470544,,49.17960625,100.1018646,0.075624078,4.332236952,10.95661342,29.57904117,63.13514256,41.34564398,20.76104142,-43.6283713,-9.252118962,-0.27570683,-36.4589459,2.954234457,0.254196112,0.067020461,
Bheempoor,21-11-2022,0.553344229,17.40546081,,49.93703079,102.3901841,0.075623356,2.61752444,10.95447143,29.57959811,63.13993379,41.34789532,20.7647814,-64.07109211,-11.75349612,-0.274390647,-55.22175664,-0.542163406,0.254448622,0.067020572,
Bheempoor,22-11-2022,0.553819186,15.25632015,,51.54118228,102.6586897,0.075622134,2.555282986,10.95213829,29.58066128,63.14230888,41.34925535,20.76809886,-67.43563505,-8.224608915,-0.273144678,-57.16255753,2.212620331,0.004734615,0.067020627,
Bheempoor,23-11-2022,0.554338115,13.85706701,,44.80730247,102.8542128,0.075621377,2.920226097,10.94970313,29.58169515,63.146454,41.3508359,20.77194072,-73.89044733,-3.930114329,-0.521973988,-61.36026782,4.717676294,0.005040867,0.067020585,
Bheempoor,24-11-2022,0.554668502,13.28310406,,39.80450156,101.2670429,0.075620617,2.908019868,10.94692804,29.58278423,63.15222923,41.35328219,20.77526085,-72.06810808,-6.888528154,-0.520939789,-59.0617032,1.974241607,0.25533987,0.067020242,
Bheempoor,25-11-2022,0.554953358,11.98425211,,38.51133275,102.138294,0.075619364,3.195393166,10.9438886,29.58408045,63.15828271,41.35490991,20.77796771,-59.86577317,-8.111802428,-0.269958095,-45.63184792,0.97939626,0.255721315,0.067020065,
Bheempoor,26-11-2022,0.556951636,12.58499808,,39.36943184,101.5569569,0.075618218,2.951601857,10.94111008,29.58494103,63.16808979,41.35508893,20.78162409,-63.76797234,-5.099549388,-0.268981559,-47.73801648,3.735750344,0.256156557,0.067019842,
Bheempoor,27-11-2022,0.55716287,12.66062148,,43.76837396,100.9259789,0.075616452,2.485713212,10.9380583,29.58587848,63.178567,41.35427328,20.78520538,-62.04397821,-5.837467043,-0.268111036,-45.1045075,3.4909657,0.256538736,0.067020063,
Bheempoor,28-11-2022,0.557329934,12.16149984,,48.75247725,100.4856245,0.075615343,3.399412822,10.9351905,29.58614518,63.18793145,41.35540334,20.78879768,-65.53245926,-6.56787906,-0.267312829,-47.84985038,2.996313311,0.006962637,0.067021133,
Bheempoor,29-11-2022,0.557453009,13.03776847,,41.98680175,100.398785,0.075613875,2.460696654,10.93249755,29.58564655,63.1998049,41.35460704,20.79340368,-83.29955538,-0.297236673,-0.51654643,-60.38738613,4.001811753,0.007395657,0.067023532,
Bheempoor,30-11-2022,0.558688728,12.88895213,,44.69868395,100.7687768,0.075612406,2.417056503,11.10564737,29.85962444,62.7131366,39.60643498,20.79781895,-110.4260527,-11.03295579,-0.515591902,-91.53911277,-1.495053643,0.007773745,0.067027817,
Bheempoor,01-12-2022,0.558199686,12.81505109,,46.18498355,101.7859393,0.075611369,2.702620887,10.22764962,29.43279445,65.97420129,44.85463207,21.55198689,-79.97992187,-9.532115847,-0.514492173,-64.03671152,3.507194469,0.008140677,0.317022835,
Bheempoor,02-12-2022,0.55895925,11.76651094,,46.29900287,102.4208721,0.075609538,3.04717056,10.22557115,29.43054204,65.98067992,44.85389988,21.55516236,-87.01757679,-9.294288284,-0.513477065,-69.68703634,3.507861632,0.008486393,0.317024187,
Bheempoor,03-12-2022,0.559012272,12.11831771,,44.43467056,102.5755553,0.075608427,3.039974352,10.22293422,29.42811285,65.99120349,44.85158502,21.5585706,-76.60560448,-8.562660612,-0.51258239,-57.4760648,3.508815399,0.258776394,0.067031638,
Bheempoor,04-12-2022,0.558895031,11.12015571,,44.10164358,101.7764616,0.075607325,2.700523905,10.22046986,29.42662184,66.00626833,44.84914217,21.56176094,-71.21328957,-4.577653659,-0.511546989,-48.76590501,5.511022817,0.259099759,0.06702967,
Bheempoor,05-12-2022,0.563142478,10.79679322,,40.97967229,100.0328355,0.075606146,4.161716157,10.21845796,29.42657415,66.02556133,44.84482279,21.56435955,-87.46905827,-3.833087458,-0.510462888,-64.2738451,6.511842021,0.009379288,0.067029682,
Bheempoor,06-12-2022,0.563060877,11.1730697,,42.65354384,101.5605198,0.075605187,3.673834264,10.2163681,29.425539,66.0463988,44.84172431,21.56652581,-102.2132194,-8.826192099,-0.509530271,-80.00301594,2.764242428,0.009669976,0.06703082,
Bheempoor,07-12-2022,0.567178606,12.22471947,,42.66426068,102.2907289,0.075604747,2.987286776,10.21491306,29.4248549,66.06670871,44.83901461,21.56838402,-103.2171603,-10.56491177,-0.508619752,-79.94783988,0.765924015,0.010005397,0.067032691,
Bheempoor,08-12-2022,0.568163004,12.27622862,,49.95653525,102.9111075,0.075604695,2.350808817,10.21431517,29.42444812,66.08585016,44.8370455,21.57033071,-102.0620132,-10.06166442,-0.50766286,-78.85350418,2.767365428,0.010310881,0.067034843,
Bheempoor,09-12-2022,0.699402007,13.27741841,,50.80299023,102.5754719,0.075604119,3.245089534,10.21357185,29.42326174,66.10365517,44.83512014,21.57228085,-91.22129523,-7.319505392,-0.506871532,-65.65917232,4.76827673,0.010646003,0.067036835,
Bheempoor,10-12-2022,3.328732259,13.60351621,,43.90407767,102.3505322,0.150602695,2.810639988,10.21323546,29.4220402,66.12122327,44.8330453,21.57476271,-65.80617639,-7.829368318,-0.506151942,-39.73882162,5.019870781,0.26090809,0.067038597,
Bheempoor,11-12-2022,0.562748224,13.77905377,,40.64887042,102.720668,0.075603682,2.895763919,10.21348262,29.42083459,66.13943499,44.8311207,21.57728092,-76.34478938,-8.828675743,0.244589317,-47.51125401,3.021921063,0.261016123,0.067040115,
Bheempoor,12-12-2022,0.557034223,13.63010766,,52.621672,102.3889244,0.100604135,3.332588154,10.21385618,29.41965257,66.15538061,44.83078388,21.57949738,-94.79069382,-5.557188687,0.245218806,-63.02696381,3.773924532,0.01100492,0.067041307,
Bheempoor,13-12-2022,0.556209248,13.88152852,,50.39029179,102.5580533,0.075604961,2.950926624,10.21375875,29.41957801,66.17382095,44.83075744,21.58279734,-81.94818232,-4.767205478,-0.504049909,-52.62240105,6.274125572,0.261065264,0.067042289,
Bheempoor,14-12-2022,0.547077676,14.10772931,,51.80953952,103.3168469,0.075605616,2.691520378,10.21321465,29.41968325,66.19390691,44.82918495,21.58610991,-92.58530719,-8.72671534,-0.503054316,-63.49664345,3.524963018,0.261185582,0.067043191,
Bheempoor,15-12-2022,0.542888915,13.70925493,,48.13678557,101.9222277,0.075606962,3.104291185,10.21297538,29.41975829,66.21261138,44.82772546,21.58995873,-101.9422388,-9.201032426,0.748029954,-73.09957658,5.775018677,0.011322801,0.067044173,
Bheempoor,16-12-2022,0.541918184,11.93524687,,48.18970083,101.1547858,0.075608378,3.093463593,10.21341549,29.42055576,66.2308114,44.82579782,21.59379177,-83.98231068,-4.695195732,0.749007855,-52.80981349,9.02513474,0.011477474,0.067045167,
Bheempoor,17-12-2022,0.540921023,12.66129511,,43.78505636,95.75507696,0.075610009,3.137242448,10.21407493,29.42131159,66.24782895,44.82226045,21.59685206,-72.13644745,-3.211014833,0.249966674,-37.95377918,8.274789623,0.011609725,0.06704635,
Bheempoor,18-12-2022,1.27431121,12.08736145,,48.04384497,103.3403729,0.075611679,2.627983349,10.21518944,29.42234086,66.2624675,44.8195682,21.60030952,-90.85661761,-3.73874325,0.251048694,-55.37615353,7.77250725,0.011743483,0.06704788,
Bheempoor,19-12-2022,0.537073039,10.11352129,,48.62429936,102.9644048,0.075613705,2.696075571,10.21647508,29.42286112,66.27774915,44.81797665,21.60389552,-98.74919832,-6.766713499,-0.247917343,-63.5103822,5.769535337,0.011777548,0.067049699,
Bheempoor,20-12-2022,0.535751885,7.414158799,,46.00737904,103.1714679,0.075615707,2.490813583,10.21769527,29.42361701,66.29269594,44.81735642,21.60704512,-98.52124532,-5.785807152,1.003072789,-64.99035527,10.26596274,0.011879636,0.06705183,
Bheempoor,21-12-2022,0.534726719,6.964641521,,32.30827609,101.5210638,0.075617292,3.158607012,10.2191898,29.42416616,66.30429548,44.81919108,21.61015287,-93.57761448,-5.045481061,0.754177451,-56.60288785,8.012244456,0.01209194,0.06705425,
Bheempoor,22-12-2022,0.536846432,7.315513972,,26.7643682,100.9857841,0.075619097,3.095405075,10.22119798,29.42473739,66.31586532,44.81852234,21.6135066,-91.99096683,-6.556292907,-0.494735921,-51.26811499,2.507297057,0.012241794,0.067056924,
Bheempoor,23-12-2022,0.535162096,7.441262831,,30.77555858,100.960139,0.075620517,2.90973867,10.22319687,29.42462986,66.32723329,44.81773751,21.61676476,-95.0961752,-7.824013723,0.506391918,-56.79616715,5.754537056,0.012488257,0.067059944,
Bheempoor,24-12-2022,0.533532691,8.817615663,,30.40493491,100.4908877,0.07562189,2.950013147,10.22507085,29.42418305,66.33281816,44.8167151,21.61993258,-92.77488099,-9.092043637,0.757717945,-55.27228435,7.251158912,0.012792098,0.06706291,
Bheempoor,25-12-2022,0.663156234,11.24417331,,34.40517248,100.4638647,0.075621951,3.019658817,10.22662018,29.42168873,66.32688661,44.81870723,21.62343085,-111.9042058,-6.847723093,-0.240851305,-68.68879564,4.495110446,0.013098849,0.067066052,
Bheempoor,26-12-2022,0.663622966,10.94548939,,39.8245899,99.38261475,0.075621899,2.963530876,10.22588417,29.41694285,66.31351447,44.82195635,21.6264748,-110.5308435,-6.589092974,-0.489370795,-63.52943852,1.740411537,0.01344517,0.067069281,
Bheempoor,27-12-2022,0.532704307,8.996856496,,35.74624828,99.19157744,0.075620805,2.780889507,10.22492304,29.41281366,66.30994233,44.82236987,21.62968772,-97.50661301,-1.826300902,-0.487933548,-47.4754955,3.736321284,0.263707221,0.067072433,
Bheempoor,28-12-2022,0.536904792,7.723330223,,39.16575127,99.02265443,0.075618629,2.825812289,10.22549431,29.41164773,66.31062092,44.82259923,21.63429275,-103.3295683,0.675621589,-0.486534365,-53.201134,6.981658544,0.26392874,0.067075613,
Bheempoor,29-12-2022,3.281448969,9.299596038,,31.80076249,99.93139008,0.075616163,3.513148912,10.22583829,29.40800644,66.30164373,44.8266817,21.6380912,-103.8672591,-1.836965238,-0.485161811,-54.50796727,6.227390301,0.014165897,0.067078984,
Bheempoor,30-12-2022,0.533011526,10.3516567,,42.61796811,97.19839792,0.075611604,2.729346436,10.22631848,29.40301066,66.29252641,44.83091573,21.64234405,-89.01891459,9.88418408,-0.483866245,-33.33352607,12.72313609,0.014455998,0.067082532,
Bheempoor,31-12-2022,2.31859926,9.903646778,,47.00021986,100.8076036,0.075607006,3.349348452,10.37607935,29.87275627,67.52696478,42.33100547,21.64587501,-139.4907446,-7.400192434,-0.482398522,-85.36565343,-0.530399823,0.014740305,0.06708639,
Bheempoor,01-01-2023,0.636572836,10.01912964,,46.86993913,98.97825456,0.07685497,2.85550909,11.20097122,29.84132178,62.26027527,38.32979681,21.14892795,-99.99105676,-2.245543821,-0.480436456,-45.16702458,4.513343955,0.015052523,0.067097258,
Bheempoor,02-01-2023,5.770111774,10.24078347,,48.62280266,99.97745098,0.076875443,3.070886889,11.20006105,29.83401437,62.24344043,38.32740084,21.15112067,-102.789378,0.560305765,-0.479203646,-45.17420282,6.109413163,0.015286763,0.067095826,
Bheempoor,03-01-2023,0.608817666,10.24229574,,48.21833025,99.23822819,0.076887558,3.146412568,11.19954522,29.82832757,62.22209644,38.32538708,21.15264435,-101.8047102,0.57515121,-0.478083043,-43.50613846,6.506008712,0.015479958,0.067099339,
Bheempoor,04-01-2023,0.596819214,10.26423651,,46.14199092,101.2822778,0.076890105,3.143825639,11.19923536,29.82124204,62.20223503,38.32423076,21.15479021,-105.5737348,0.772225267,-0.076938624,-44.64425638,4.902327854,0.015750777,0.067102089,
Bheempoor,05-01-2023,0.586001669,9.665903972,,44.80403155,99.82088471,0.076884303,3.154978918,11.19805589,29.81462692,62.17619426,38.32293514,21.15668049,-115.4685997,-3.241994821,0.524136862,-53.93233229,2.098179806,0.015908351,0.067103815,
Bheempoor,06-01-2023,0.576282641,11.76729614,,42.18825287,98.43552374,0.076877177,2.28870218,11.19750318,29.80777738,62.15362732,38.32138697,21.15865983,-117.206797,-6.878102879,0.92524596,-58.11986518,2.293977718,0.216042229,0.067105246,
Bheempoor,07-01-2023,0.567542863,13.56887765,,44.09637849,98.82210662,0.076868784,2.619077177,11.19570175,29.80041772,62.12714739,38.31955767,21.15980693,-109.9871389,-4.14425045,0.326262941,-50.62582164,4.488540599,0.216082642,0.0671066,
Bheempoor,08-01-2023,1.457375026,13.47055293,,48.95168285,99.8723239,0.076862962,3.776808136,11.19438616,29.79312037,62.10159479,38.31745991,21.16155294,-118.9932206,-5.022486278,-0.472741047,-59.59064426,3.883643683,0.016103319,0.06710822,
Bheempoor,09-01-2023,0.552322472,11.27162109,,53.77259004,100.6200093,0.076859438,2.997160358,11.1932388,29.78544275,62.07751044,38.31471842,21.16327422,-124.8495677,-7.501942921,-0.071593037,-64.41576563,1.880244639,0.016144438,0.067110021,
Bheempoor,10-01-2023,0.947473763,10.11295954,,41.40608274,97.23548185,0.076858495,4.810308032,11.19222632,29.77784049,62.05407036,38.31171931,21.16488418,-116.3670395,-6.166740219,0.129533665,-55.15695256,2.876303377,0.416269181,0.067112102,
Bheempoor,11-01-2023,0.800993515,10.89471873,,45.10708042,96.84265535,0.076859696,3.801489321,11.19128727,29.77049194,62.03243923,38.30780806,21.16639654,-123.5126326,-4.208963556,-0.26927465,-60.42594444,3.272378428,0.416330922,0.067113965,
Bheempoor,12-01-2023,1.337325145,12.17634891,,45.29730961,99.51018237,0.076861839,3.359551648,11.19056447,29.76332668,62.01239866,38.30354082,21.16800785,-134.4864826,-6.22817652,-0.468156188,-70.72374053,1.867894347,0.016403076,0.067115697,
Bheempoor,13-01-2023,0.529881149,12.49804011,,47.22760734,98.8167723,0.076864939,3.335605523,11.18982239,29.75605977,61.99404236,38.2998978,21.16984096,-132.4659715,-9.029132679,-0.467206635,-69.81993714,1.662149746,0.016457996,0.067117376,
Bheempoor,14-01-2023,2.391864742,13.22016489,,45.92985007,99.01064094,0.076867226,3.229526898,11.18913269,29.74872625,61.97563078,38.29715834,21.17143594,-138.4276904,-9.826771826,-0.466083506,-74.30746312,0.655864054,0.016467164,0.067118882,
Bheempoor,15-01-2023,0.521195234,12.88223837,,45.23542139,96.39610531,0.076869837,3.361160697,11.18862589,29.74161128,61.95635829,38.29595486,21.1728084,-134.9457319,-9.028372203,-0.464904605,-68.62605212,0.048767098,0.016461093,0.067120694,
Bheempoor,16-01-2023,0.517595629,11.82406952,,47.11156198,97.81752986,0.076871834,1.900814774,11.18802115,29.73513713,61.93877573,38.29591385,21.17388841,-117.4776103,-6.029392313,-0.463807873,-49.71299002,2.441423114,0.016391001,0.067122168,
Bheempoor,17-01-2023,0.514296527,11.18573477,,45.87650562,96.99125125,0.076872445,2.677044235,11.18732952,29.7280434,61.92177659,38.29474052,21.17460559,-120.0197808,-6.042054862,-0.462755372,-50.52188823,2.43383333,0.016387055,0.067123811,
Bheempoor,18-01-2023,0.511452349,11.66736784,,43.85431178,96.23630381,0.076872987,3.029981475,11.18693281,29.72134467,61.90627448,38.29311286,21.17524555,-120.6257649,-3.668682379,-0.461868739,-49.99668486,4.225785748,0.016423387,0.067125558,
Bheempoor,19-01-2023,0.508678484,11.24863483,,41.65059049,96.19494735,0.076872854,4.687140918,11.18645356,29.71438203,61.89220969,38.29223226,21.17572431,-120.1455897,-3.29358624,-0.261022773,-48.81111959,4.818759942,0.016417187,0.067127137,
Bheempoor,20-01-2023,0.506213283,10.09013237,,41.60588093,96.89446453,0.076871045,3.465698722,11.18604348,29.70759229,61.87868042,38.2908784,21.17621362,-132.37923,-6.308673148,0.139659174,-59.96329957,2.812184527,0.016324431,0.067128701,
Bheempoor,21-01-2023,0.503852023,11.29131078,,37.62410103,95.06956432,0.076870795,3.541986067,11.18563167,29.70073851,61.86294565,38.28755166,21.17679587,-134.0939392,-5.947673216,0.340477343,-61.0977043,3.804691575,0.016343709,0.067130342,
Bheempoor,22-01-2023,0.501732889,11.612576,,34.42930737,96.20109883,0.076870656,3.862060887,11.18486759,29.69369166,61.84798346,38.28346895,21.17708455,-130.8135892,-6.365649201,-0.058878427,-57.22530696,2.997477648,0.016422643,0.067131647,
Bheempoor,23-01-2023,0.499743176,12.73393892,,32.87249796,96.77178363,0.076870565,3.259704828,11.18381669,29.68661219,61.83379587,38.27890986,21.17737179,-133.2689312,-4.991368193,-0.258058224,-57.92920973,3.590282858,0.216541624,0.06713258,
Bheempoor,24-01-2023,0.49794624,13.19522231,,39.07656163,93.53800926,0.076870225,3.318551171,11.18379106,29.67945774,61.82139092,38.27405345,21.17928215,-134.0127597,-4.227778129,-0.05710921,-55.38997338,3.183486711,0.216672709,0.067133572,
Bheempoor,25-01-2023,0.496340985,12.31666105,,43.2648734,92.10754795,0.116868194,3.995693663,11.18301199,29.67285411,61.8052485,38.26960549,21.17992535,-131.6887584,-7.048055903,-0.256196859,-53.40501765,1.376834266,0.016703267,0.067134258,
