Mandal,Date,Rain (mm),Min Temp,Max Temp,Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),SO2,Nox,PM 10,PM 2.5,NH3,Petrol Vehicle,Diesel Vehicle,Electric Vehicle,1-3 seater,4-7 seater,8-20 seater,20+ seater,AQI
Bonakal,15-01-2023,0.216387022,16.46561222,,32.10157706,99.78579773,-0.102866838,0.497690766,7.370258139,31.02482634,56.56831117,67.12082372,39.60350965,11.87015375,17.67564293,0.263753698,15.90330951,13.13145078,-0.002970602,0.154487722,
Bonakal,16-01-2023,-0.323455627,15.60560088,,27.99049709,99.92965728,-0.102867586,1.100363005,7.369866799,31.02646879,56.56263105,67.13557131,39.61145056,13.06281108,18.3866857,0.365448673,20.04661802,15.06328523,-0.002988965,0.205354049,
Bonakal,17-01-2023,-0.323610943,15.38566103,,21.3234435,99.71004438,-0.10286493,0.862008538,7.369475458,31.02811124,56.55695094,67.1503189,39.61939147,14.340239,19.78024668,0.16205838,26.02376538,14.754913,-0.002966104,0.188394344,
Bonakal,18-01-2023,-0.323608842,14.84591719,,25.39581176,99.82233373,-0.102866294,-0.422361425,7.369084118,31.02975369,56.55127082,67.16506649,39.62733239,13.48459602,19.97929351,0.229852674,23.2652557,15.55038758,0.030916803,0.103612602,
Bonakal,19-01-2023,-0.323516581,14.34587051,,26.05027073,99.13963901,-0.102867756,0.816303716,7.368692778,31.03139615,56.54559071,67.17981407,39.6352733,13.20174692,20.94515896,0.297651704,22.5779657,17.04637303,0.064855922,0.154508931,
Bonakal,20-01-2023,-0.323797115,14.46601424,,25.77094476,100.0340804,-0.102870098,-0.831901714,7.368301438,31.0330386,56.53991059,67.19456166,39.64321421,12.75140408,19.47235077,0.212905382,21.62865811,14.74178961,-0.019924986,0.154529455,
Bonakal,21-01-2023,-0.323831977,14.3860518,,21.99257018,100.0203281,-0.102868905,1.065749353,7.367910097,31.03468105,56.53423048,67.20930925,39.65115512,11.25289869,17.53264654,0.094260936,15.74661224,13.71984918,0.064842819,0.103656739,
Bonakal,22-01-2023,-0.323908325,15.24635308,,23.86464445,98.49920731,-0.102868599,2.671709468,7.367518757,31.0363235,56.52855036,67.22405684,39.65909604,11.2423202,18.10365442,0.128158786,16.56190238,13.12996523,0.081763588,0.13755129,
Bonakal,23-01-2023,-0.324006136,15.26631201,,25.01420484,98.72609252,-0.102871395,-0.058449373,7.367127417,31.03796595,56.52287025,67.23880443,39.66703695,10.49277618,17.16418787,0.145108065,14.34853299,11.38849904,0.047861463,0.137527789,
Bonakal,24-01-2023,-0.323976237,16.32658827,,20.20713572,99.06996451,-0.102870421,2.427642651,7.366736076,31.0396084,56.51719013,67.25355201,39.67497786,10.50912038,18.53638339,0.229854285,14.1624519,14.17354035,0.047864827,0.12056448,
Bonakal,25-01-2023,-0.324087922,14.74640911,,27.05369842,98.3790051,-0.10287157,1.753684702,7.366344736,31.04125086,56.51151002,67.2682996,39.68291878,10.98613633,17.15122937,0.246802955,15.27472218,14.34898721,0.030883779,0.103608807,
