Mandal,Date,Rain (mm),Min Temp,Max Temp,Min Humidity (%),Max Humidity (%),Min Wind Speed (Kmph),Max Wind Speed (Kmph),SO2,Nox,PM 10,PM 2.5,NH3,Petrol Vehicle,Diesel Vehicle,Electric Vehicle,1-3 seater,4-7 seater,8-20 seater,20+ seater,AQI
Atmakur,23-01-2023,-0.18662507,27.3365345,,36.60622156,99.9876316,-0.19668777,17.06984347,5.690187783,26.88801358,69.77203265,44.8853046,37.75059215,60.64690959,9.049985746,1,54.89912973,17.14285545,0.056963403,0.017162857,
Atmakur,24-01-2023,-0.188903622,28.686443,,41.75686992,96.84745911,-0.196685029,17.25206428,5.688880495,26.88787088,69.74550928,44.88393918,37.75952777,55.14373967,8.037173668,1,50.41434271,17.15029065,0.05691204,0.017174051,
Atmakur,25-01-2023,-0.191744865,27.58701494,,44.27278056,88.37613379,-0.196681362,16.53261786,5.687573207,26.88772819,69.71898591,44.88257376,37.76846339,58.02864993,5.86936619,1,51.88526069,17.15772585,0.056860678,0.017185245,
Atmakur,26-01-2023,-0.195229726,27.43647214,,38.15295716,94.25231556,-0.196677421,17.49937917,5.686265919,26.88758549,69.69246254,44.88120834,37.777399,64.99152411,7.079535181,1,58.84309801,17.16516105,0.056809315,0.017196439,
Atmakur,27-01-2023,-0.200211933,28.31157656,,36.34712335,94.81264592,1.228289883,16.40073778,5.684958631,26.8874428,69.66593916,44.87984292,37.78633462,65.30721432,7.041640167,1,59.85810012,17.17259625,0.056757952,0.017207634,
Atmakur,28-01-2023,-0.207185347,29.03697851,,37.25647893,94.31609763,-0.196673016,17.18326832,5.683651343,26.8873001,69.63941579,44.87847749,37.79527024,68.04136111,7.031236177,1,62.22591369,17.18003145,0.056706589,0.017218828,
Atmakur,29-01-2023,-0.211768774,28.38634721,,40.52749907,95.8706806,-0.196675315,18.62343612,5.682344055,26.88715741,69.61289242,44.87711207,37.80420586,63.91022102,7.017656395,1,57.89443718,17.18746665,0.056655227,0.017230022,
Atmakur,30-01-2023,-0.216052225,27.78606339,,32.24194605,93.08207998,0.553304995,20.24988109,5.681036767,26.88701471,69.58636905,44.87574665,37.81314148,69.55341814,8.165410835,1,64.00899145,17.19490185,0.056603864,0.017241216,
Atmakur,31-01-2023,-0.220060374,27.76075896,,34.27292938,90.66838649,0.803313191,18.99637752,5.679729479,26.88687202,69.55984568,44.87438123,37.8220771,68.28855066,8.366631659,1,63.0528608,17.20233705,0.056552501,0.01725241,
Atmakur,01-02-2023,-0.223598823,28.31024392,,36.41690391,94.370535,0.653329368,21.17747948,5.678422191,26.88672932,69.5333223,44.87301581,37.83101272,58.61350041,7.549840463,1,53.41199355,17.20977225,0.056501139,0.017263605,
Atmakur,02-02-2023,-0.22742935,28.78493491,,48.67383724,98.29842854,-0.196679805,19.31327414,5.677114903,26.88658662,69.50679893,44.87165039,37.83994833,63.90566595,6.640340033,1,57.96622915,17.21720744,0.056449776,0.017274799,
Atmakur,03-02-2023,-0.231192174,28.18499891,,48.20748426,95.93859469,0.303301153,18.16833756,5.675807614,26.88644393,69.48027556,44.87028497,37.84888395,65.65616018,6.629166173,1,59.46211109,17.22464264,0.056398413,0.017285993,
Atmakur,04-02-2023,-0.234624044,28.43430679,,47.91507246,97.92693437,-0.196689048,19.8083837,5.674500326,26.88630123,69.45375219,44.86891954,37.85781957,68.9799123,8.671824974,1,64.8848909,17.23207784,0.05634705,0.017297187,
Atmakur,05-02-2023,-0.237772494,29.25927341,,46.00343911,90.25976935,-0.196698029,19.84884527,5.673193038,26.88615854,69.42722882,44.86755412,37.86675519,81.87752368,8.965712154,1,77.37314589,17.23951304,0.056295688,0.017308382,
Atmakur,06-02-2023,1.84910069,27.95878806,,41.41913822,98.34133629,-0.196700899,21.37509328,5.67188575,26.88601584,69.40070545,44.8661887,37.87569081,76.11723422,8.300802705,1,70.69527728,17.24694824,0.056244325,0.017319576,
Atmakur,07-02-2023,-0.058682683,28.78319628,,41.02648814,97.99885264,-0.171705075,21.0783733,5.670578462,26.88587315,69.37418207,44.86482328,37.88462643,76.33250816,8.926227959,1,72.14884517,17.25438344,0.056192962,0.01733077,
Atmakur,08-02-2023,-0.115453724,28.65736145,,50.06023437,96.3805733,-0.196715058,24.07971906,5.669271174,26.88573045,69.3476587,44.86345786,37.89356205,78.31642951,9.158093803,1,74.5274499,17.26181864,0.0561416,0.017341964,
Atmakur,09-02-2023,-0.048050021,28.73140211,,43.71660056,93.18288191,-0.196721159,23.30610246,5.667963886,26.88558776,69.32113533,44.86209244,37.90249766,67.11517685,9.51040491,1,62.82132707,17.26925384,0.056090237,0.017353158,
Atmakur,10-02-2023,0.023472133,28.68113988,,35.93699482,91.04170853,-0.196716011,20.61439297,5.666656598,26.88544506,69.29461196,44.86072702,37.91143328,69.25499428,9.118167791,1,64.30023042,17.27668904,0.056038874,0.017364353,
Atmakur,11-02-2023,8.198609991,28.10562041,,38.15274224,94.44417661,-0.196724259,20.3743539,5.66534931,26.88530236,69.26808859,44.8593616,37.9203689,79.76056439,10.50196742,1,75.96078748,17.28412424,0.055987512,0.017375547,
Atmakur,12-02-2023,2.069544575,28.43076136,,39.48295655,92.92695362,-0.046730755,19.69585624,5.664042022,26.88515967,69.24156521,44.85799617,37.92930452,71.88123695,10.2889364,1,68.03272871,17.29155944,0.055936149,0.017386741,
Atmakur,13-02-2023,0.094705416,29.43098257,,42.4140298,94.05314717,-0.196721691,20.04494973,5.662734734,26.88501697,69.21504184,44.85663075,37.93824014,71.89225368,8.884575059,1,66.85672667,17.29899464,0.055884786,0.017397935,
Atmakur,14-02-2023,0.216621359,27.78121293,,43.89248548,95.4460742,0.353286342,18.11553644,5.661427446,26.88487428,69.18851847,44.85526533,37.94717576,68.37692282,8.977313879,1,63.44727465,17.30642984,0.055833423,0.01740913,
